Image,Name,Class,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: DAPI mean,Nucleus: EpCAM_E-Cadherin mean,Nucleus: cCASP3 mean,Cell: Area,Cell: EpCAM_E-Cadherin mean,Cell: cCASP3 mean,Cytoplasm: EpCAM_E-Cadherin mean,Cytoplasm: cCASP3 mean,Nucleus/Cell area ratio
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,204.43,148.39,30,403.2917,374.55,387.8083,92.5,381.7493,1534.9973,385.1912,2083.4541,0.3102
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,213.93,148.46,28.5,588.4052,267.1638,200.7414,81,199.3981,186.7253,161.6058,178.9087,0.3487
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,94.3,154.55,102.5,199.7458,461.9661,216.4092,192.25,607.8016,209.5266,776.0419,201.5866,0.53
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,134.8,155.59,95.25,217.0789,437.2079,300.0789,216,629.8795,266.0939,781.4637,239.3561,0.4367
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,156.01,154.49,73.5,185.28,1372.16,318.6467,176,1142.244,244.0014,971.9358,188.7086,0.4164
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,187.8,154.78,28.5,451.8136,317.1017,199.4746,85.5,300.6387,211.4566,292.1184,217.6579,0.3199
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,108.32,160.77,121.25,272.0388,807.6605,296.0266,250,1333.6923,248.042,1836.0938,202.2129,0.4878
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,cCASP3,cCASP3,212.84,158.66,51.5,549.0242,328.7826,652.5314,145.5,333.9656,1222.7423,336.8267,1537.4987,0.352
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,179.6,157.18,27.25,466.5909,323.9636,195.1545,84.5,321.2164,186.5789,319.9138,182.5129,0.3142
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,121.19,163.8,114.75,219.1853,445.7435,247.4138,241.75,866.7899,226.9475,1252.1262,208.217,0.4744
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,194.41,159.92,12,199.898,821.4286,284.2857,64.75,538.8889,269.2414,473.5849,265.7642,0.183
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,160.18,162.48,15,197.4098,506.3443,221.7705,59,299.4664,183.3109,228.1695,170.0565,0.2384
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,91.46,165.13,28.5,288.0847,465.6441,208.4661,90.25,369.2818,192.4834,322.6803,184.7541,0.313
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,182.97,171.08,187,313.616,345.6573,255.8387,342.5,401.3076,232.7092,468.41,204.8199,0.5466
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,133.18,174.02,75.25,192.6623,466.1705,352.8689,192.25,593.9417,259.201,677.5687,197.8949,0.391
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,193.48,183.47,75.75,249.2549,449.9052,336.5981,179.25,499.4979,268.0946,536.2421,217.339,0.4247
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,178.55,184.16,46.25,294.6842,402.9263,248.8316,117.75,411.1474,216.5958,416.6281,195.1053,0.3901
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,234.25,187.22,46.25,342.5661,300.5979,242.7196,145.75,225.5445,213.1267,189.6329,198.9671,0.3152
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,157.3,192.78,120.5,287.6322,384.1715,287.0083,255,326.7155,241.9228,275.1224,201.4379,0.4719
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,179.76,193.75,22.25,285.3187,291.4066,187.5055,87.5,260.58,180.4143,249.749,177.9228,0.2426
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,148.46,195.89,15.25,215.0152,370.9849,326.3788,57.25,285.5304,244.3304,251.1402,211.311,0.275
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,240.74,196.95,31.25,379.0611,293.5878,176.9771,107,234.7465,172.7395,208.9666,170.8829,0.2946
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,216.96,200.42,46.5,403.545,379.6825,218.3439,144.5,290.432,197.4028,247.4005,187.3061,0.3213
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,244.95,212.87,11.75,193.54,4349.2598,256.14,52.25,2411.1321,208.3066,1812.9445,193.5432,0.2214
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,239.28,221.24,66.5,400.3086,674.8439,589.3494,156.25,889.176,365.3152,1051.1293,196.0309,0.4198
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,248.93,219.32,9.75,204.0233,3081.8372,239.3954,43.75,1916.4222,197.2389,1550.635,184.0073,0.2312
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,184.03,236.65,115.25,309.4117,375.0388,224.3728,242.25,364.5222,208.0093,354.8974,193.0335,0.4741
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,111.35,234.17,28,218.2368,231.7368,183.2719,103.25,220.6626,176.9277,216.4684,174.5249,0.2629
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,167.51,238.39,24.25,444.5816,669.3776,187.9694,93,316.8387,176.3817,190.7482,172.2372,0.254
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,122.57,241.23,110.25,199.295,341.2342,231.7095,226,350.8322,222.0552,360.0563,212.7771,0.4877
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,175.61,244.6,26.25,339.8491,343.9057,209.3679,83.25,237.1602,184.454,188.1775,173.0217,0.3028
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,139.16,248.75,80.75,196.1415,361.4369,200.3262,196.25,352.2583,192.4173,345.7874,186.8416,0.4088
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,PathCellObject,,108.05,247.25,24.75,305.2719,414.3107,208.7379,92,347.5571,197.0842,321.6113,192.5547,0.2667
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,122.67,250.59,24.75,202.2359,474.0472,406.3396,67.5,515.5919,390.3015,542.1205,380.0602,0.3797
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,112.07,256.26,33.25,286.5515,451.4485,254.0294,104.75,490.601,269.7625,509.2842,277.2702,0.3146
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 16).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,123.35,259.43,58,260.4786,1187.6025,1501.812,161,1299.676,1546.1271,1363.4841,1571.3577,0.3553
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,106.86,84.97,41,228.515,254.3054,179.5569,118.25,227.6289,172.4843,213.2581,168.6742,0.3409
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,139.04,85.45,31.5,301.0472,288.5669,181.063,103.25,225.3923,171.4455,197.3392,167.1748,0.2961
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,131.31,91.85,29.25,177.2101,298.0672,174.8571,94,213.8,171.3632,175.3793,169.7701,0.302
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,112.84,93.39,57,228.5238,289.1169,352.0693,116.75,303.2532,269.3511,316.9163,189.4017,0.4847
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,122.13,91.77,20.5,219.1765,250.8588,176.9647,68,195.792,170.6533,171.0265,167.8148,0.2995
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,cCASP3,cCASP3,122.13,103.94,92.5,207.8445,333.4584,378.7024,165,327.7375,338.5912,320.3793,287,0.5503
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,cCASP3,cCASP3,110.76,103.95,24.75,348.2255,287.6471,674.5196,76.75,276.9359,454.7949,271.7333,348.0714,0.3138
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,132.63,106.79,31.25,160.7402,409.7008,241.8976,92.5,353.379,262.9274,324.1837,273.8286,0.3342
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,102.63,110.67,45,190.6757,545.2649,443.3351,130.75,693.6622,279.1183,774.646,189.5015,0.3411
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,121.2,115.39,33.75,324.8235,337.3603,192.8971,103,290.9734,197.1667,268.2806,199.2554,0.3186
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,213.13,118.12,129,199.2162,376.8378,195.9016,273.75,310.592,182.6994,251.4276,170.9086,0.4708
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,136.78,117.07,34.25,259.9149,377.7021,185.6879,119.75,246.7842,171.7282,192.651,165.956,0.2836
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,88.73,119.97,42.75,147.52,976.3714,176.5314,139.75,638.9251,169.6595,485.9378,166.544,0.3024
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,135.55,134.75,31.25,158.784,378.76,174.576,114.25,378.5721,167.3493,378.5015,164.6366,0.2716
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,91.2,144.3,135.5,185.1,1146.5814,270.1796,287,1218.8049,218.838,1282.9507,173.2385,0.4703
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,143.5,147.29,42,257.4477,608.343,195.8779,130.75,933.0875,182.1768,1090.8729,175.5198,0.3148
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,139.71,154.94,24.25,301.9307,394.2574,259.1287,68,388.3455,213.5091,384.9138,187.0287,0.3466
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,232.65,160.82,85.75,421.2133,360.0375,402.1585,187.75,315.6724,281.1353,277.8477,177.9533,0.4536
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,150.2,162.02,50.25,178.6507,740.8852,199.799,150.5,1567.4415,192.3262,2001.4874,188.402,0.3405
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,137.59,162.03,40.5,234.1098,328.7439,261.0854,98.5,359.272,233.7053,380.7596,214.4335,0.4077
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,187.78,163.85,43.5,272.48,1319.4686,245.1771,133.5,1168.5762,209.6152,1095.8319,192.4711,0.3208
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,127.52,165.39,15.25,176.9516,652.9839,234.7097,73.5,507.6364,210.5724,469.2894,204.2043,0.2013
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,228.46,172.6,62.75,340.3571,364.7976,261.7103,154.25,335.0355,214.3823,314.6549,181.9728,0.4049
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,133.77,173.38,77,266.9742,471.3484,387.4226,164.75,576.1876,310.3071,668.7806,242.1994,0.4654
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,245.98,176.24,96,477.0363,760.3601,381.6477,218.75,1068.3379,313.4098,1310.949,259.6551,0.4387
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,163.71,173.84,51,231.5507,2362.9758,200.6184,128.75,2615.1648,192.562,2784.1067,187.1651,0.3998
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,188.39,173.99,32.75,233.237,986.5555,200.2,104,1202.8921,199.6019,1306.4574,199.3156,0.3181
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,153.82,178.51,84.75,239.25,1114.0494,214.9767,171.5,1933.3319,204.7336,2755.0029,194.4606,0.4961
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,199.16,179.66,104.75,315.0237,678.0945,211.5957,214.75,1311.1903,201.4559,1921.2118,191.6857,0.4859
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,142.13,183.66,86,237.5447,973.9827,320.2622,184,1300.3297,271.2338,1588.4784,227.944,0.4645
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,256.47,181.04,12.75,197.5273,1511.9454,195.3091,74.5,1248.4463,201.6644,1188.8066,203.1029,0.1703
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,172.62,181.02,26.75,188.2477,470.2569,203.8349,79.75,1022.0372,200.1115,1303.0841,198.215,0.3267
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,185.43,185.76,74.75,306.5695,485.7616,211.4338,163,830.6697,203.7661,1126.5852,197.1875,0.457
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,173.12,192.36,97.5,191.0485,878.9745,240.3827,217.75,1315.0905,227.0435,1670.5115,216.1726,0.4467
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,141.08,197.4,47.5,237.4513,641.2359,1496.877,121.75,1187.6353,767.3299,1551.2799,281.7952,0.3943
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,166.33,202.89,68.5,194.5957,1040.5487,193.7942,179.25,1742.6002,198.2535,2183.5715,201.0544,0.3786
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,150.42,205.14,90.25,281.3113,499.4959,484.1928,177.25,992.1055,365.8242,1505.9482,242.3535,0.5076
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,140.92,213.81,108.75,308.8653,884.3379,208.8128,201.5,1559.9174,211.1652,2353.2251,213.9276,0.5365
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,166.12,219.42,106.25,348.8145,866.0375,246.7488,222.25,1211.1337,219.627,1527.9677,194.7263,0.4706
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,154.67,217.39,13,200.7321,2457.6785,399.8929,66,2967.5112,275.8947,3103.4666,242.8286,0.1962
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,140.42,224.7,26.25,253.6981,886.6887,256.3773,65.25,881.2053,277.692,877.5032,292.0828,0.3974
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,148.77,224.38,17,247.2361,1174.9861,239.9306,44.25,1719,226.4333,2081.676,217.4352,0.3714
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin: cCASP3,EpCAM_E-Cadherin: cCASP3,145.55,234.56,93.5,225.792,559.2107,649.656,188.75,596.303,551.8234,632.5261,456.2838,0.4885
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,214.57,239.77,116.75,233.5139,2288.2708,253.7868,257.75,3764.0154,213.6644,4989.0142,180.3593,0.454
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,122.46,253.8,22.25,178.1222,732.7111,225.1555,84.5,416.8201,187.5693,302.6426,173.9839,0.2492
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,132.82,261.11,113.25,251.0859,473.8392,217.6211,232.5,534.2546,205.0795,591.7568,193.1426,0.4837
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,180.58,259.82,55.5,142.7175,812.7264,184.0762,155,558.3884,177.1124,416.595,173.23,0.3554
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,190.27,271.22,32.5,341.4539,387.7077,191.3846,96.75,295.8123,179.4833,249.6873,173.5097,0.3259
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,179.9,272.49,39.5,307.5062,813.3765,210.5926,112.75,1001.4203,192.6349,1106.4656,182.6035,0.3457
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 17).tif,PathCellObject,,176.19,284.75,39.75,171.0366,280.4268,251.8537,134,187.9123,201.8582,147.1263,179.8172,0.2941
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,PathCellObject,,131.89,57.64,35.75,221.863,282.1164,176.8425,123.25,257.4628,188.493,247.208,193.339,0.2882
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,135.81,71.95,30.25,229.8468,569.5081,204.3952,110.25,457.3824,196.3213,413.6604,193.173,0.2671
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,200.41,107.67,30.75,185.2857,429.7302,184.746,94.25,372.8979,174.8037,344.9258,169.9102,0.3242
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,PathCellObject,,225.96,113.32,104.25,260.6873,340.9594,202.3986,235,257.2633,181.5361,190.2103,164.8222,0.4409
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,149.59,115.18,88,214.6591,2733.9971,188.9886,189.5,5864.0249,181.4039,8564.4414,174.8603,0.4591
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,195.22,112.54,21.75,212.1319,6169.3848,189.7363,53.5,4536.8755,181.5945,3357.8413,175.7143,0.4015
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,204.06,115.72,10.5,196.7708,3441.6458,175.1042,42.75,2850.6287,174.8114,2627.252,174.7008,0.2462
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,158.73,119.96,27.5,167.2478,8270.9385,178.4956,94,6389.0933,170.36,5577.458,166.8512,0.2885
B37_Ascites_2023.11.10_DOC2023.10.05_Paclitaxel_100_uM_Rep_EpCAM_Ecad_cCasp3_(series 18).tif,EpCAM_E-Cadherin,EpCAM_E-Cadherin,194.6,123.13,139.5,222.8938,1204.4513,195.9451,235,2947.8293,198.8865,5553.6719,203.2831,0.5973
